UserID,UserName,Age,Gender,Email,Total_Courses_Enrolled,Enrollment_Frequency_Days,Preferred_Category,Preferred_Level,Avg_Spending_Per_Learner,Diversity_Score,Learning_Depth_Index,Assigned_Segment
U02264,hannahstewart,28,Female,jonathan91@yahoo.com,2,37.0,Artificial Intelligence,Beginner,207.755,2,0.5,2
U02265,anne55,33,Male,jennifer40@yahoo.com,2,31.0,Cybersecurity,Beginner,197.13,2,0.5,2
U02266,holly07,21,Male,bblair@gmail.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U02267,vgilmore,19,Male,johnsonmelissa@outlook.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02268,jessicajohnson,29,Female,edwardsjudy@gmail.com,2,74.0,Data Science,Advanced,0.0,2,0.0,0
U02269,ashley22,32,Male,ejohnson@outlook.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U02270,middletonjames,21,Male,jreed@hotmail.com,3,103.0,Business,Advanced,162.64000000000001,3,0.3333333333333333,0
U02271,martinezmichelle,20,Male,madisongriffin@yahoo.com,2,37.0,Design,Advanced,28.66,2,0.0,0
U02272,gregory53,23,Female,hardylaura@outlook.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U02273,timothy26,28,Male,wturner@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02274,jenna07,16,Male,victoria09@hotmail.com,2,249.0,Design,Advanced,88.67,2,0.0,0
U02275,lrobinson,23,Female,lrios@outlook.com,2,91.0,Digital Marketing,Advanced,0.0,2,0.0,0
U02276,joseph36,34,Female,ywaters@outlook.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U02277,ljones,28,Male,kenneth59@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02278,reneecurry,20,Male,fryjennifer@outlook.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02279,nmcdonald,29,Female,lisa39@gmail.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U02280,timothywalker,26,Female,kcannon@gmail.com,2,173.0,Artificial Intelligence,Beginner,207.755,2,0.5,2
U02281,zdavid,34,Male,carolynchan@outlook.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U02282,xwalsh,25,Female,amy33@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02283,kristi24,16,Male,jesse44@hotmail.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U02284,tylerjessica,28,Male,terrychristopher@yahoo.com,13,19.583333333333332,Web Development,Beginner,86.76076923076924,8,0.5384615384615384,1
U02285,garciaeric,28,Female,lauralawrence@hotmail.com,2,204.0,Digital Marketing,Advanced,88.67,2,0.5,0
U02286,erin17,32,Female,rodney02@outlook.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U02287,stonedana,22,Male,mitchell70@outlook.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U02288,hvega,32,Female,danwebb@hotmail.com,15,22.642857142857142,Cybersecurity,Advanced,95.84866666666666,10,0.3333333333333333,1
U02289,vanessa26,15,Male,richard84@gmail.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U02290,jennifer26,25,Male,smithlori@outlook.com,15,23.571428571428573,Marketing,Advanced,70.15466666666667,10,0.2,1
U02291,shelleypeters,31,Female,amy97@hotmail.com,2,275.0,Marketing,Advanced,28.66,2,0.0,0
U02292,michelle07,30,Male,williamsandrea@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02293,susan33,30,Female,cunninghambrian@hotmail.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U02294,richardmathews,26,Male,boyermelissa@hotmail.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U02295,karen59,33,Male,bishopjohn@yahoo.com,1,0.0,Data Science,Beginner,0.0,1,1.0,2
U02296,markruiz,27,Female,jasonmacias@hotmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U02297,nicholas54,28,Male,donaldnelson@outlook.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U02298,william10,22,Female,inichols@hotmail.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U02299,millstodd,35,Female,jessica19@yahoo.com,2,100.0,Cybersecurity,Beginner,0.0,2,1.0,2
U02300,mccluremary,35,Male,john38@gmail.com,15,24.357142857142858,Design,Beginner,100.73333333333335,9,0.4666666666666667,1
U02301,mary05,18,Female,sjohnson@hotmail.com,13,24.416666666666668,Data Science,Beginner,42.128461538461536,8,0.5384615384615384,1
U02302,adamsheather,30,Male,erica01@hotmail.com,2,20.0,Business,Beginner,142.525,2,0.5,2
U02303,dave44,34,Male,dmiller@hotmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U02304,tracy30,21,Male,lisaallen@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02305,hlee,19,Female,meyerchristopher@hotmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U02306,elane,18,Female,vanessa85@gmail.com,13,21.583333333333332,Business,Beginner,140.3384615384615,9,0.5384615384615384,1
U02307,fieldsbarbara,22,Male,tanya86@gmail.com,1,0.0,Artificial Intelligence,Beginner,248.1,1,1.0,2
U02308,farrellfaith,15,Female,mcmahonpaul@hotmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02309,butlerjohn,23,Female,jimenezgina@hotmail.com,3,19.5,Web Development,Advanced,31.736666666666668,2,0.0,0
U02310,alexandernichols,15,Male,cindyjones@gmail.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U02311,marshallderek,23,Female,usingh@yahoo.com,3,69.5,Data Science,Intermediate,39.22666666666667,2,0.0,3
U02312,andrewwallace,28,Male,carlosmiller@yahoo.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02313,fmccullough,24,Female,greerlindsay@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02314,weaverkimberly,29,Male,williamsalison@gmail.com,1,0.0,Digital Marketing,Advanced,177.34,1,0.0,0
U02315,marissawright,34,Male,timothy02@gmail.com,14,23.307692307692307,Finance,Beginner,63.48500000000001,8,0.5,1
U02316,ryanjones,31,Female,jesse37@outlook.com,2,38.0,Artificial Intelligence,Intermediate,207.805,2,0.0,3
U02317,ashleyjefferson,18,Male,marypeterson@yahoo.com,2,105.0,Marketing,Advanced,28.66,2,0.0,0
U02318,kaylaedwards,24,Female,bryan70@gmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U02319,zstokes,24,Female,sgordon@yahoo.com,1,0.0,Artificial Intelligence,Beginner,248.1,1,1.0,2
U02320,warrennicole,17,Male,sanchezjason@outlook.com,3,61.5,Digital Marketing,Advanced,70.79666666666667,3,0.0,0
U02321,bberger,26,Female,johnstonkimberly@yahoo.com,2,147.0,Data Science,Advanced,294.98,2,0.5,0
U02322,alexander51,28,Female,alex67@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02323,rrodriguez,29,Female,mark56@gmail.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U02324,destiny85,34,Female,jimenezgregory@hotmail.com,3,133.5,Business,Intermediate,108.67333333333333,3,0.0,3
U02325,charles25,15,Male,gcarney@hotmail.com,1,0.0,Digital Marketing,Advanced,177.34,1,0.0,0
U02326,laurenmartinez,32,Male,brianpierce@hotmail.com,2,47.0,Artificial Intelligence,Beginner,290.245,1,0.5,2
U02327,richard59,29,Male,psavage@outlook.com,1,0.0,Data Science,Beginner,0.0,1,1.0,2
U02328,wmorris,22,Female,katherinemason@gmail.com,3,94.5,Artificial Intelligence,Intermediate,138.50333333333333,3,0.0,3
U02329,julie53,35,Male,dpowell@outlook.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02330,grace46,29,Female,jeremy44@outlook.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U02331,xschwartz,25,Female,yfuller@hotmail.com,2,66.0,Design,Advanced,0.0,2,0.5,0
U02332,griffinjon,23,Male,johnsonashley@hotmail.com,2,20.0,Design,Advanced,138.575,2,0.0,0
U02333,heatherwilcox,32,Female,theresa63@outlook.com,3,141.0,Artificial Intelligence,Advanced,138.50333333333333,3,0.3333333333333333,0
U02334,qcooper,23,Female,xcoleman@hotmail.com,2,108.0,Machine Learning,Advanced,0.39,2,0.0,0
U02335,bbean,25,Female,rfloyd@gmail.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U02336,xjones,17,Female,kylerodriguez@yahoo.com,14,22.23076923076923,Finance,Intermediate,87.72214285714286,9,0.21428571428571427,1
U02337,zunigacassandra,18,Female,david03@gmail.com,13,27.333333333333332,Business,Beginner,128.92538461538464,6,0.46153846153846156,1
U02338,cobbkatherine,29,Female,brenda04@yahoo.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U02339,jacobsonpatrick,33,Female,alexandrawalker@gmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U02340,christineyates,20,Male,carnold@outlook.com,2,48.0,Machine Learning,Advanced,18.945,2,0.0,0
U02341,jonathangarcia,17,Male,jamesryan@gmail.com,13,25.25,Artificial Intelligence,Beginner,73.65,9,0.38461538461538464,1
U02342,djenkins,21,Male,gomezelizabeth@outlook.com,2,120.0,Artificial Intelligence,Advanced,44.795,2,0.0,0
U02343,sarah37,29,Male,jonesbeth@outlook.com,4,35.666666666666664,Machine Learning,Advanced,139.97,3,0.25,0
U02344,william94,26,Male,andrewwhite@yahoo.com,14,25.53846153846154,Artificial Intelligence,Beginner,95.42785714285715,9,0.42857142857142855,1
U02345,sherrylambert,31,Male,rvega@gmail.com,13,21.916666666666668,Machine Learning,Advanced,80.6,8,0.3076923076923077,1
U02346,mistychan,34,Male,fernando37@hotmail.com,1,0.0,Cybersecurity,Intermediate,394.26,1,0.0,3
U02347,maryterry,27,Male,misty50@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02348,sarahdean,20,Male,richardsonnicholas@yahoo.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02349,hmcguire,27,Male,jennifersanchez@gmail.com,14,23.615384615384617,Digital Marketing,Beginner,73.45000000000002,9,0.42857142857142855,1
U02350,matthew42,31,Female,melinda98@outlook.com,2,179.0,Data Science,Advanced,147.51,2,0.0,0
U02351,cindyking,22,Female,colleen26@hotmail.com,2,58.0,Finance,Beginner,0.0,2,1.0,2
U02352,atkinslisa,30,Female,powellsean@gmail.com,3,163.0,Data Science,Intermediate,99.85666666666667,2,0.3333333333333333,3
U02353,zleonard,16,Male,ialvarez@gmail.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U02354,melinda15,29,Female,allison85@outlook.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U02355,kathryn89,32,Female,eileenmason@hotmail.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U02356,wjimenez,35,Male,stevencampbell@gmail.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U02357,tanya99,28,Female,malloryturner@yahoo.com,2,70.0,Business,Advanced,0.0,2,0.0,0
U02358,cruzzachary,22,Male,palmerwhitney@yahoo.com,4,89.0,Artificial Intelligence,Advanced,266.71000000000004,4,0.5,0
U02359,martinstacey,32,Female,singhlisa@yahoo.com,2,4.0,Data Science,Beginner,0.0,2,0.5,2
U02360,martin48,18,Female,william32@hotmail.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U02361,timothyperez,26,Female,jennifer23@hotmail.com,2,59.0,Data Science,Beginner,163.995,2,0.5,2
U02362,julie09,33,Female,christopher48@hotmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02363,lisaschmidt,15,Male,madeline47@yahoo.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U02364,andrewjackson,29,Female,john07@outlook.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U02365,nstanton,34,Female,vancefrank@yahoo.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02366,willierichardson,19,Female,hector56@yahoo.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02367,ccooper,25,Male,carterkristina@hotmail.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U02368,amanda92,31,Male,kbarnes@yahoo.com,4,107.0,Data Science,Advanced,112.8425,4,0.0,0
U02369,jennifer31,16,Male,jonathanjenkins@yahoo.com,2,199.0,Digital Marketing,Advanced,0.0,2,0.5,0
U02370,zray,24,Male,curtiswendy@gmail.com,14,27.076923076923077,Business,Intermediate,78.05428571428571,11,0.2857142857142857,1
U02371,nicole03,34,Female,vellis@gmail.com,12,32.54545454545455,Artificial Intelligence,Advanced,130.8083333333333,8,0.3333333333333333,1
U02372,kevinmunoz,35,Male,travislewis@outlook.com,3,130.0,Cybersecurity,Intermediate,0.0,3,0.3333333333333333,3
U02373,tommymiller,22,Male,robert31@gmail.com,2,33.0,Business,Advanced,243.96,2,0.0,0
U02374,herreradavid,22,Male,chadtrujillo@gmail.com,3,64.0,Machine Learning,Advanced,0.26,2,0.0,0
U02375,jamesvelazquez,33,Female,loriolson@yahoo.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U02376,sharon88,19,Female,qshaffer@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02377,cnavarro,35,Male,kristinhines@gmail.com,2,121.0,Business,Advanced,0.0,2,0.5,0
U02378,kevin20,23,Male,michaelbruce@hotmail.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U02379,billydonovan,20,Male,williamstracy@outlook.com,2,245.0,Business,Advanced,0.0,2,0.0,0
U02380,stephenyoung,24,Female,codyperez@outlook.com,3,171.0,Business,Intermediate,240.09333333333333,3,0.3333333333333333,3
U02381,hhale,31,Female,anthonyorr@yahoo.com,1,0.0,Artificial Intelligence,Intermediate,415.51,1,0.0,3
U02382,tiffany23,32,Male,torreschristopher@gmail.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U02383,ewilson,21,Male,oarmstrong@gmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02384,oliverlori,22,Male,cochranjason@gmail.com,3,53.0,Artificial Intelligence,Beginner,39.68,3,0.6666666666666666,2
U02385,laurasullivan,30,Male,anna98@hotmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U02386,anna29,35,Male,smithkim@hotmail.com,4,77.33333333333333,Data Science,Beginner,74.8925,4,0.75,2
U02387,jacobhall,31,Male,vmcbride@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02388,donald35,23,Male,austin14@hotmail.com,1,0.0,Project Management,Advanced,346.71,1,0.0,0
U02389,edward86,33,Male,uperry@hotmail.com,2,20.0,Business,Advanced,88.67,2,0.0,0
U02390,jmurphy,28,Female,brooksjames@hotmail.com,2,132.0,Programming,Beginner,236.14,1,0.5,2
U02391,tinathomas,20,Female,jonathanwagner@outlook.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U02392,jacobsonjason,21,Male,kjordan@hotmail.com,2,187.0,Digital Marketing,Advanced,106.195,2,0.0,0
U02393,angela68,18,Male,daniel11@outlook.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U02394,edwardscolton,35,Male,hicksbrian@outlook.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U02395,bcox,32,Female,lrobles@outlook.com,3,60.5,Cybersecurity,Beginner,0.0,3,0.6666666666666666,2
U02396,jody90,16,Female,vhanson@gmail.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U02397,qalvarado,22,Male,campbellmichelle@gmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02398,richardsonstephen,26,Female,qwalters@hotmail.com,2,100.0,Artificial Intelligence,Advanced,124.44,2,0.5,0
U02399,johnnunez,22,Male,okirk@hotmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02400,rodriguezanthony,17,Male,jenniferwolf@hotmail.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U02401,bturner,28,Male,marshallsuzanne@outlook.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U02402,taylor51,19,Female,pricevictor@outlook.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U02403,rivasamanda,18,Female,cclark@hotmail.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U02404,nmoreno,28,Male,dylan47@hotmail.com,2,13.0,Finance,Beginner,26.93,2,1.0,2
U02405,brooksmichael,25,Female,kavila@yahoo.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U02406,stoutjames,23,Female,combsjeffrey@gmail.com,2,63.0,Design,Advanced,157.13,2,0.0,0
U02407,narroyo,27,Male,sandra79@outlook.com,2,76.0,Cybersecurity,Beginner,0.0,2,1.0,2
U02408,ynixon,34,Female,bbrown@hotmail.com,1,0.0,Machine Learning,Beginner,0.0,1,1.0,2
U02409,catherine06,24,Female,rachelclark@yahoo.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02410,vblackburn,18,Male,sandra06@yahoo.com,12,29.272727272727273,Digital Marketing,Advanced,120.34333333333335,10,0.16666666666666666,1
U02411,swansonjose,31,Female,ybutler@yahoo.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U02412,kirbycharles,15,Female,robin34@hotmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02413,umata,25,Male,angela36@gmail.com,2,168.0,Finance,Advanced,0.0,2,0.0,0
U02414,jessica21,21,Male,reneeperez@yahoo.com,3,30.0,Programming,Beginner,157.42666666666665,2,0.6666666666666666,2
U02415,matthewchaney,33,Male,angela30@hotmail.com,11,30.6,Artificial Intelligence,Beginner,142.5609090909091,7,0.36363636363636365,1
U02416,jessica99,24,Female,allenrodriguez@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02417,leslienolan,34,Female,broth@yahoo.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02418,carrollmartin,23,Male,randysanchez@yahoo.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02419,ujones,17,Female,wilsonmark@gmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02420,valdezbarbara,20,Female,canthony@gmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02421,brownsteven,15,Female,hramos@hotmail.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U02422,bridgetrivera,21,Female,vanessawhitehead@hotmail.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U02423,bassemily,32,Female,nswanson@hotmail.com,2,89.0,Data Science,Advanced,222.835,2,0.5,0
U02424,chadcollins,31,Female,qbauer@yahoo.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02425,brittany68,24,Female,woodsjordan@outlook.com,2,239.0,Artificial Intelligence,Beginner,0.0,2,1.0,2
U02426,lindamiller,19,Female,julie78@outlook.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U02427,vincent89,31,Female,lorihernandez@hotmail.com,15,15.714285714285714,Web Development,Advanced,59.53333333333334,9,0.3333333333333333,1
U02428,buckandrea,30,Male,emmacarr@yahoo.com,2,53.0,Artificial Intelligence,Advanced,274.11,2,0.5,0
U02429,kylie71,30,Female,johnmorales@gmail.com,3,74.5,Programming,Beginner,0.0,2,0.6666666666666666,2
U02430,brianhunter,29,Male,ramirezchristine@outlook.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U02431,jamesturner,16,Male,phillipblack@yahoo.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U02432,gyoung,30,Female,bgonzalez@outlook.com,15,23.714285714285715,Data Science,Beginner,106.23066666666666,10,0.4666666666666667,1
U02433,snowjoseph,15,Female,lisa03@yahoo.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U02434,mooremathew,31,Male,john15@yahoo.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02435,destiny40,17,Male,veronica90@gmail.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U02436,janet40,16,Male,brownpatty@outlook.com,3,95.5,Data Science,Beginner,148.55666666666667,3,0.6666666666666666,2
U02437,trevortorres,15,Male,jamie99@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02438,millersandra,28,Female,daniel65@gmail.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U02439,stokestiffany,22,Female,longlisa@gmail.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U02440,foxleah,26,Female,clarkfrancisco@hotmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02441,rebekahtate,33,Male,donaldmorton@hotmail.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U02442,madisonmoore,23,Male,boothjames@hotmail.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U02443,jeremy50,22,Female,warnermichael@gmail.com,2,173.0,Web Development,Advanced,47.605000000000004,1,0.0,0
U02444,karen32,28,Female,donaldlucas@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02445,smithtyler,26,Female,jessica44@gmail.com,14,23.692307692307693,Machine Learning,Intermediate,107.65142857142857,10,0.21428571428571427,1
U02446,frankrobinson,29,Male,kristinyu@outlook.com,2,68.0,Artificial Intelligence,Beginner,245.45,2,1.0,2
U02447,johnsmith,31,Female,chelseagriffith@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02448,bendertrevor,17,Male,whiteryan@outlook.com,2,117.0,Design,Advanced,0.0,2,0.0,0
U02449,sandraunderwood,32,Male,ymarquez@gmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U02450,kendrakirk,30,Female,michellewalker@yahoo.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02451,vrivera,31,Male,katiespencer@hotmail.com,2,39.0,Marketing,Advanced,0.0,2,0.5,0
U02452,sarah62,23,Female,jacobgarner@yahoo.com,2,179.0,Design,Advanced,0.0,2,0.5,0
U02453,mharris,29,Female,zking@outlook.com,1,0.0,Digital Marketing,Advanced,212.39,1,0.0,0
U02454,chelseabeck,28,Male,eallen@outlook.com,2,34.0,Business,Advanced,0.0,2,0.0,0
U02455,thompsonchristopher,34,Male,ronaldkaiser@outlook.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U02456,tristanwood,35,Male,jacobsonpeter@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02457,melindahill,31,Female,icervantes@gmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02458,ushelton,26,Female,bensontracey@yahoo.com,2,51.0,Business,Advanced,221.85,2,0.0,0
U02459,ayersmartha,33,Male,sharonsilva@yahoo.com,12,23.181818181818183,Design,Beginner,52.12166666666667,9,0.4166666666666667,1
U02460,reyesashley,21,Female,jasonsnyder@gmail.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U02461,krystal97,15,Female,beckerrussell@hotmail.com,2,58.0,Business,Advanced,0.0,2,0.0,0
U02462,martinezmegan,26,Male,omiller@yahoo.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U02463,trujillocory,29,Male,kristincisneros@yahoo.com,1,0.0,Project Management,Beginner,0.0,1,1.0,2
U02464,wendy76,21,Female,timothyreilly@outlook.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02465,umccormick,27,Male,danielkelly@hotmail.com,2,185.0,Design,Beginner,0.0,2,1.0,2
U02466,paul83,23,Male,morrisshelby@outlook.com,4,51.666666666666664,Artificial Intelligence,Intermediate,91.49000000000001,4,0.0,3
U02467,careyroger,19,Male,justinchen@hotmail.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U02468,morriscrystal,29,Female,odombrian@gmail.com,3,75.5,Data Science,Intermediate,0.0,3,0.3333333333333333,3
U02469,tiffany70,21,Male,jonespaul@gmail.com,2,196.0,Programming,Beginner,0.0,2,1.0,2
U02470,jillhaynes,34,Male,josephwalker@outlook.com,13,27.0,Design,Advanced,56.48615384615384,7,0.38461538461538464,1
U02471,kelly63,16,Female,jose38@outlook.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U02472,tina16,17,Male,forbeskatie@yahoo.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U02473,angela83,31,Female,scardenas@outlook.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U02474,prodriguez,27,Male,phicks@yahoo.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02475,wilsoncynthia,35,Male,zchavez@hotmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02476,wfigueroa,34,Female,reyeskaylee@gmail.com,1,0.0,Cybersecurity,Advanced,0.0,1,0.0,0
U02477,ryanrobin,17,Male,dunnangelica@gmail.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U02478,ryan22,30,Male,carrillodawn@outlook.com,2,136.0,Artificial Intelligence,Beginner,245.45,2,0.5,2
U02479,scottadams,19,Female,matakimberly@gmail.com,4,94.66666666666667,Business,Beginner,71.2625,4,0.75,2
U02480,walshjerry,35,Male,bill47@yahoo.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U02481,steven03,29,Male,teresa68@gmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02482,jenniferharris,35,Male,amyperez@hotmail.com,2,308.0,Artificial Intelligence,Advanced,0.0,2,0.5,0
U02483,nicole09,25,Male,ahuang@hotmail.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U02484,newmanangela,25,Female,sarahburnett@gmail.com,4,58.666666666666664,Business,Beginner,71.2625,4,0.5,2
U02485,christopherstevenson,22,Male,cnavarro@hotmail.com,14,21.615384615384617,Marketing,Advanced,44.38214285714286,8,0.35714285714285715,1
U02486,browntonya,29,Male,susan38@outlook.com,2,306.0,Digital Marketing,Advanced,88.67,1,0.0,0
U02487,glivingston,23,Male,brittany60@hotmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U02488,daniellealexander,27,Female,mcclurejames@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U02489,thompsonanne,18,Male,zwright@gmail.com,1,0.0,Data Science,Beginner,0.0,1,1.0,2
U02490,xmoore,24,Female,richardbrown@yahoo.com,13,29.583333333333332,Data Science,Beginner,0.060000000000000005,8,0.38461538461538464,1
U02491,jameschristensen,17,Female,leekathleen@gmail.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U02492,courtneytyler,19,Male,brandynorris@hotmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02493,heatherwebster,22,Female,riverastanley@outlook.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U02494,cory11,32,Male,othomas@yahoo.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U02495,bdavis,28,Male,natalie97@gmail.com,2,150.0,Artificial Intelligence,Beginner,44.795,2,0.5,2
U02496,luke25,33,Female,raven54@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U02497,margaret73,26,Female,rushshawn@outlook.com,2,26.0,Cybersecurity,Advanced,0.0,2,0.5,0
U02498,dylan64,20,Female,qcollins@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U02499,farrellkeith,28,Male,mcclaindana@yahoo.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U02500,brett07,29,Male,stephaniejohnson@hotmail.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U02501,ggrant,16,Female,brent60@outlook.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U02502,marie50,16,Female,dianeowen@yahoo.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U02503,nholt,16,Female,robert11@gmail.com,2,64.0,Cybersecurity,Advanced,0.0,2,0.0,0
